t;ax_g;ay_g;az_g;x_g;y_g;z_g;tx_g;ty_g;tz_g
0.0686002299;110357.604191739;31998.7454223856;-87853.8980002324;12.3910097426063;4.56894485525267;-37.9215202261644;0.116624948280819;-0.315834835454938;-0.0128272082174472
0.068700023;108562.064972693;32930.5583862676;-89440.925969366;12.5028154038035;4.605307251355;-38.1249352189487;0.117486269935758;-0.318020102504296;-0.0130413130541987
0.0688005164;107875.198874923;32622.2071139104;-91047.4636289412;12.6165009708175;4.64225311102052;-38.3306778673767;0.11835840023489;-0.320226928810934;-0.0132624718033151
0.0689003021;109149.978226704;31767.0311418577;-93046.51627606;12.730468772886;4.67926341005529;-38.5358823639715;0.119238136804408;-0.322447059257033;-0.0134898475538154
0.0690000877;110952.741976783;31465.2519693194;-95382.8683478359;12.8455246000389;4.71659135932821;-38.7420139746222;0.120122152839852;-0.324672726717601;-0.0137225865816024
0.0691005737;114423.551747391;31039.8246809531;-97961.0631780979;12.9625086859129;4.75449760896387;-38.9505528506073;0.121016446343442;-0.326920077642222;-0.013962496457516
0.0692003369;117995.588499098;30557.6927551016;-100565.703939747;13.0797944379757;4.79244111300317;-39.1585702256797;0.121917445274175;-0.329181527650553;-0.0142091040955993
0.0693005696;119238.17789171;30080.9792177647;-102460.519790176;13.1988090223627;4.83086947430507;-39.3685727848566;0.122823727205054;-0.331454908769484;-0.0144625565945744
0.0694002509;120527.359291057;29522.5894216758;-104562.504276743;13.3183570531038;4.86938595939006;-39.5784414674196;0.123735616062726;-0.333742043640208;-0.0147233064408023
0.0695004463;122234.964419029;28762.1832740066;-107196.275587919;13.4397295961995;4.90839619700672;-39.7904409184818;0.124653004890974;-0.336043352335386;-0.0149915944213465
0.0696005076;124960.697469471;28165.1274271618;-108847.624501097;13.5621669076339;4.9476428028757;-40.0032281613753;0.125577622903904;-0.33836360681752;-0.0152679209751817
0.0697004199;131207.929854301;28029.3893694835;-109026.195879105;13.6856790236711;4.98711348774195;-40.2167822419755;0.126506373465242;-0.340695265349754;-0.0155512476423974
0.0698004663;137883.942378516;27766.6692223795;-108371.984840315;13.8106704257729;5.02691719709448;-40.4317114092771;0.127440548174155;-0.343041680031835;-0.0158420669007507
0.0699001402;143780.926140417;27268.3094831592;-108409.726554585;13.9365668749884;5.06684849774054;-40.6469207366304;0.128379120849341;-0.345400575817065;-0.0161402958637191
0.0700000674;149493.279180817;26784.8031455657;-109568.294518149;14.0642167365547;5.10715325032423;-40.8637609182901;0.129322602887193;-0.347774043604363;-0.016446404522413
0.0701000094;151480.924277183;26006.8436277927;-112141.903078261;14.1933692938168;5.14773075450757;-41.0817310808924;0.130272695104112;-0.350167366551667;-0.016761253147098
0.0702006519;152481.077530486;26087.7045898369;-117658.227873496;14.3249536216245;5.18885733439293;-41.3023684301298;0.131231373623155;-0.352586452265252;-0.0170857004881106
0.0703005865;153637.356371755;27994.4273932731;-125039.478587518;14.4571409931908;5.22996065377714;-41.5226376229213;0.132194811961201;-0.35502250412058;-0.0174186297433025
0.0704005212;155371.720359366;28854.4399157733;-131829.364142366;14.5908643073073;5.27134097958321;-41.7441543213406;0.133159154217525;-0.357466620355032;-0.0177590642169324
0.0705004632;157034.630134018;28207.4984186952;-137624.356024245;14.7261490702288;5.31300876452659;-41.9670014347084;0.134127335624175;-0.359927110288531;-0.0181081836650456
0.0706003904;160522.181067638;27073.4752604006;-142606.235411645;14.862986530565;5.35495084865719;-42.1911878578447;0.135098754440831;-0.362403736407134;-0.0184657162741219
0.0707003325;163502.963873796;26604.2577076048;-147058.777256818;15.0014463743635;5.39717124755342;-42.4168306944085;0.136072852940795;-0.364896926953816;-0.0188314384126889
0.0708002597;163410.376023207;25733.4677747383;-151602.265188407;15.1415106739632;5.43965002483643;-42.643908672944;0.137049069510464;-0.367407291416672;-0.0192050076276184
0.0709001869;162527.646707945;23899.6964753625;-156773.272299613;15.2832047264556;5.48238335830484;-42.8725020341204;0.138026921434925;-0.369935441369882;-0.0195857724139989
0.071000129;160402.374168277;22266.4986513237;-161834.930308621;15.4265400775811;5.52536226634062;-43.1026950104762;0.139006341560015;-0.37248253279894;-0.0199730994611574
0.0711000636;158300.125969301;20449.0452326109;-164755.517517162;15.5714667166873;5.56855987154065;-43.3344816595731;0.139987259973975;-0.375048824991352;-0.0203663395462822
0.0712006986;158155.833297666;18640.214377667;-164721.594402778;15.7190115968023;5.61226659562765;-43.5695481150491;0.140973052041112;-0.377643003135353;-0.0207662935350772
0.0713006333;159583.586903713;18431.71818558;-163666.00090091;15.8671186951136;5.65586001116208;-43.8046270664554;0.141960270176011;-0.380255276162159;-0.0211712200380293
0.0714005604;163215.885169998;19558.6564630174;-162983.945896;16.0168136035742;5.69963750073623;-44.041323409649;0.14294534311971;-0.382875512698473;-0.0215797818451078
0.0715005025;168479.59364903;21359.7842096031;-162255.366519323;16.1681652048354;5.74361859114965;-44.279682997248;0.143931552483508;-0.385512496000928;-0.0219940804601821
0.0716004297;171797.785540079;22851.0434894664;-162310.091992143;16.321171852164;5.78780565322833;-44.5196293172554;0.144918517592158;-0.388166134888164;-0.0224150731130191
0.0717003569;176123.591851229;24635.9704799811;-163504.979751893;16.4758964922524;5.83222162625252;-44.761199222065;0.145905927734634;-0.390836581078236;-0.0228434666281464
0.0718002915;181335.554031467;25568.6917711714;-165440.112420543;16.6323936714503;5.87688478951712;-45.0044217158786;0.146893848666577;-0.393524490431589;-0.023279726491674
0.0719002336;183613.950373284;24687.7001334402;-166680.098568211;16.7907064594911;5.92180215718804;-45.2493131517036;0.147882453767783;-0.396230087492724;-0.0237240240845431
0.0720001608;184572.447222812;23600.2021439993;-168542.559821925;16.9508259532173;5.96695884916553;-45.4958341301197;0.14887190639962;-0.398953018286332;-0.0241761397244592
0.072100088;185391.37882872;23186.8517779715;-169212.070245369;17.1127881366138;6.01235288258665;-45.7440351030113;0.14986241355549;-0.401693218599992;-0.0246357173802855
0.0722000226;188260.737537989;22698.7028772562;-167256.098411038;17.276618854572;6.05798164754465;-45.9939377467212;0.15085428479103;-0.404451319496185;-0.0251025288293441
0.0723006725;192227.562436259;22125.6561191956;-163600.360936811;17.4435254317736;6.10416591475216;-46.2473131246191;0.151851278885065;-0.407237927613491;-0.0255781830134659
0.0724005997;196887.564333077;22444.7974378707;-160360.061241818;17.6111616415345;6.15024253447651;-46.5005098153575;0.152849788755353;-0.410043409734784;-0.0260610706236317
0.0725005269;200767.584004052;23992.9467232373;-158957.275588547;17.7807619141818;6.19654634354588;-46.7553123598147;0.153846109551589;-0.412858073420381;-0.0265499035507674
0.072600469;204968.429038142;25786.1696579156;-159235.097586335;17.9523934803986;6.24309730330528;-47.0117447078519;0.154843810217263;-0.415692346682958;-0.0270470786683015
0.0727003887;208425.72316286;27840.7347947416;-160432.337299224;18.1260313438275;6.28989595750624;-47.2697118493516;0.155842739076313;-0.418545809887763;-0.0275533453602452
0.072800301;208603.619069457;30153.4674945046;-161349.65880514;18.3017288430649;6.3369697192589;-47.5292607570833;0.156842722660727;-0.421417726364142;-0.028069528826332
0.0729002133;206749.729425391;32560.6814613916;-161980.272610923;18.4795036506315;6.38434472281565;-47.7904196170584;0.157843882230995;-0.424307662343591;-0.0285963722186668
0.0730001032;203828.099783582;34057.1193299595;-161241.189598026;18.659299117725;6.43203175843188;-48.0531329281432;0.158846391622508;-0.427214380765746;-0.029134261032499
0.073100701;201956.521709941;35276.111474652;-159442.08420781;18.8424268302934;6.48039950993962;-48.3193313478686;0.159854363504375;-0.430147170690556;-0.029685455473239
0.0732005835;201675.037594134;36317.2175858963;-157957.608072538;19.0262784503003;6.52877607020331;-48.5852341542294;0.16086506561297;-0.433094845587678;-0.0302481522911096
0.0733003765;202140.554340481;37003.7729949113;-157660.346468875;19.2119765002427;6.57747022985845;-48.8524754054968;0.161875241885325;-0.436044932577366;-0.0308200985429975
0.0734006912;202945.957091362;37372.4942842986;-157368.675604074;19.4006750664812;6.62678956541216;-49.1226961732317;0.16289176489524;-0.439015184612062;-0.0314048331574121
0.0735005811;203612.171400416;37094.50719078;-157793.651196253;19.590603499143;6.67627212793048;-49.3933479972504;0.16391334434802;-0.442000195266575;-0.0320013343428808
0.0736002773;205413.066682821;37077.6813580644;-159136.748799088;19.7821921862361;6.72602844016689;-49.6650471572978;0.164936473240578;-0.444989096489317;-0.0326073218840617
0.0737004727;208393.892157632;38118.9405795982;-159940.421398468;19.9768002112926;6.77640784811012;-49.9396990483856;0.165965741460972;-0.447995758242516;-0.0332255752452134
0.0738006532;211940.039999942;40242.3796732104;-159723.196099154;20.1734723378667;6.82716507418865;-50.2159128370277;0.167001823512525;-0.451022864892557;-0.0338568830315374
0.0739001185;214448.617321072;43341.5283419873;-160836.756983018;20.3708421049789;6.87796187729791;-50.4917438773062;0.168038251874766;-0.454051899442476;-0.0344976760533987
0.074000299;217595.99806099;46223.433798161;-161501.608530218;20.5717772489484;6.92955687122049;-50.7711655773824;0.169078765415472;-0.457094016664769;-0.0351507317761113
0.0741004795;221396.918773725;47999.642194198;-160078.669266532;20.7748978549567;6.9816129954224;-51.0522028906773;0.170127146756407;-0.460160302813727;-0.0358189296090289
0.07420066;225564.901477296;48171.1204234748;-158168.258833553;20.9802413507654;7.034146824076;-51.3348455516389;0.171179878942891;-0.46323999078201;-0.0365004152039474
0.0743001401;229777.782844532;47402.1293698958;-154944.048847646;21.1863893644905;7.08678943253884;-51.6170797222977;0.172233562679515;-0.466322329686202;-0.0371930190263979
0.0744003206;232384.430689888;46138.8982170216;-150832.154253661;21.3962828475241;7.14027549424861;-51.9028483113098;0.173292320736751;-0.469418383754878;-0.0378994235665259
0.0745005086;233870.43708913;45267.9579957844;-146265.746388645;21.6085217354148;7.19422965246726;-52.190151094512;0.174360454155076;-0.472539343323371;-0.0386222800867294
0.0746006891;237197.332774113;46011.7760773783;-142005.163326831;21.8230965964045;7.24863815559722;-52.4789011359928;0.175434812509284;-0.475674286051611;-0.0393592128411713
0.0747001767;242325.407049622;47581.3020758921;-138162.520695169;22.0385476498015;7.30312937227668;-52.7670655716662;0.176512158733403;-0.478811869056173;-0.0401079735514647
0.0748005509;244226.554280725;47488.3406261384;-137364.709829391;22.2583413578931;7.35857930736817;-53.0591914524204;0.177597755734914;-0.481965641448969;-0.040872534618233
0.0749002919;243791.824855141;47256.3484418207;-138517.073229666;22.4791800243558;7.41415302439408;-53.3508502293582;0.178691951863726;-0.485135961208321;-0.0416531703790475
0.0750000775;243325.279212519;47659.9028913497;-139768.554654108;22.7025442941135;7.47022360761135;-53.6440186011646;0.179789902294481;-0.488309115617299;-0.0424464358150203
0.0751005784;243958.81926557;48221.8047783544;-140436.313808093;22.9299614348742;7.52717620501661;-53.9406937593313;0.180898748126624;-0.4915062673326;-0.0432577325108447
0.0752003714;245183.503731436;49074.1007689924;-139915.042420862;23.1582162897824;7.58421028445355;-54.2366797648117;0.182014112885688;-0.494715184050599;-0.044084148915098
0.0753001571;249249.643733807;50613.0085588737;-136052.756972524;23.3889029475578;7.64173055861063;-54.5340290128654;0.183132002575772;-0.497924306197014;-0.0449229173779783
0.075400658;252628.226622859;50755.5945511106;-130955.78319949;23.6237499274776;7.70016899725893;-54.8348755846515;0.184260784949941;-0.501156843789002;-0.0457803460695462
0.075500451;255930.708209605;49696.4789165061;-125700.466092458;23.8594672199078;7.75870006729081;-55.1349115412746;0.18539700422058;-0.504401932245703;-0.0466534752266826
0.0756002367;258218.464162633;48952.5693326548;-121541.434391198;24.0977131855881;7.8177224957065;-55.4361799484709;0.186536951502815;-0.507648271579222;-0.0475391068558794
0.0757000372;258176.795121401;48486.1066374777;-118585.326706174;24.3385603891934;7.87724190706084;-55.738706512852;0.187684928454083;-0.510907773056565;-0.0484403514855475
0.0758006275;256669.081415;47375.963828347;-116698.962167967;24.5839119798541;7.93771938111207;-56.044825039836;0.188845631364884;-0.514193493044662;-0.049360807878731
0.0759005994;255178.897090442;46640.5154397959;-116769.99320125;24.8303284696869;7.99830096843084;-56.3502364999478;0.190015304311242;-0.51749444938114;-0.0502973536254623
0.0760005787;255465.615480197;47786.8983992268;-118610.355009414;25.0793182778506;8.05935793737124;-56.6568421617274;0.191189295136004;-0.520796707872355;-0.051246225122134
0.0761005729;256063.088080354;48796.7422466447;-121167.710741308;25.3309001395915;8.12090144275601;-56.9646811877781;0.192371228684254;-0.52410964384659;-0.0522103480610268
0.0762005672;257130.413514098;49243.8912549485;-123078.036261514;25.5850437651256;8.18293151466545;-57.2737304426753;0.193560956203677;-0.527432434260052;-0.053189654134073
0.0763005763;258235.600208132;48585.3664462103;-124470.111188722;25.8417966829656;8.24546049512338;-57.5840550576029;0.194758335973588;-0.530764671974699;-0.054184089826189
0.0764006004;259293.026472147;48031.3905295551;-125107.517753762;26.101171398319;8.30848516675249;-57.895669537684;0.195963307798754;-0.534106535285987;-0.0551936720557356
0.076500617;259388.416838487;47481.3797002951;-124846.915386591;26.3631181476094;8.37198561408754;-58.2085099439149;0.19717558144577;-0.537457898345178;-0.0562182490589492
0.0766006708;258556.071489708;46512.1869169756;-124148.400270486;26.6277561963871;8.43598386654498;-58.5227151917869;0.198395085910571;-0.540819377783715;-0.0572578479374814
0.0767000094;257614.364584124;45503.4186471952;-123575.173775732;26.8930629733804;8.49998521105839;-58.8359042997108;0.199617183484891;-0.544178967041122;-0.0583084354580366
0.0768000782;256743.354819588;45035.7587211862;-123143.706239449;27.1628903563247;8.56491233920283;-59.1526288231068;0.200845910519006;-0.547547969239067;-0.0593734548414433
0.0769001618;255592.796733856;44303.0940787231;-122382.123410772;27.4353284838459;8.63029948370803;-59.4706327683591;0.202085581306325;-0.550938133917556;-0.0604566806042414
0.0770002529;258002.198108262;42765.3601572511;-118147.609757263;27.7103564341194;8.69613333355529;-59.7898778518057;0.20333150250097;-0.554337042471853;-0.0615541183144289
0.0771003664;259748.755815645;42078.7354123157;-115098.377370343;27.9880298677237;8.76241262548105;-60.1103813757181;0.204583467337325;-0.557745319677992;-0.0626657237267795
0.0772005022;257468.241595481;41870.7284038291;-114471.604237722;28.268359315347;8.82912976435243;-60.4321163452521;0.205841422212828;-0.561163845405126;-0.0637916659711636
0.0773006529;254267.877543287;41684.9534650345;-112296.304315995;28.5513104242539;8.89627682524434;-60.7550433884629;0.207105274273865;-0.564592562494922;-0.064932062923321
0.0774001181;246240.011077518;41194.9838196187;-108810.553975462;28.8348371599024;8.96337736038931;-61.0768717059873;0.208370466982904;-0.568018668024339;-0.0660828623229953
0.077500321;233636.364289455;39578.172308916;-103913.520534971;29.122918385578;9.0313848207431;-61.4021718130865;0.209641500998057;-0.571453376006545;-0.0672479446940832
0.0776005387;222621.585884624;37281.2920689821;-98602.5630296019;29.4133925197286;9.09979809511917;-61.7285625134393;0.210922740678702;-0.574907468659341;-0.0684305759648665
0.077700071;217265.970878306;35665.9856637013;-95824.2865227585;29.7041073067854;9.16811581614476;-62.0537075418927;0.212205001883661;-0.578355807488911;-0.0696213923881547
0.077800341;217493.184985419;36014.8930597758;-96078.1679271606;29.999167080189;9.23730206173259;-62.3822298865113;0.213492955956369;-0.581811013138455;-0.0708241691559946
0.0779006332;220304.448712301;38338.5994693975;-99123.3315457915;30.2964860971368;9.30687080801666;-62.7117982836237;0.214791384494245;-0.585285671359945;-0.0720430614183739
0.0780004784;223097.278227509;41617.1449171878;-102421.73693523;30.5946810381622;9.37651489729579;-63.0408887780427;0.216093062615888;-0.588759421085507;-0.073270861262178
0.0781000704;227019.910988106;45005.7932355695;-101659.953509276;30.8943381809696;9.44639593383359;-63.370151803015;0.217396796376791;-0.592227394472342;-0.0745056965611451
0.0782004967;229221.326826673;46797.1155950522;-98439.4592621717;31.1987814332023;9.51731043774621;-63.7031879347108;0.218711740283724;-0.595711774690862;-0.0757555136697231
0.0783003792;229676.995572474;46513.0163478195;-94859.0405270072;31.5038648216586;9.58830388785775;-64.0354046057396;0.220036606553418;-0.599207466783545;-0.0770185506345864
0.0784002617;230225.442693148;44968.4571198606;-91886.1793272882;31.8112398172334;9.65975823196994;-64.3685691546222;0.22136620881108;-0.602700154307041;-0.0782897502672952
0.0785001367;229126.979992381;41829.9476535401;-90327.1066963893;32.1208842140885;9.73165181397611;-64.7026288134553;0.222703996664818;-0.606199682473349;-0.0795729384171185
0.0786000937;228340.13120902;38597.8543867939;-88580.8504571189;32.4330719739607;9.80402195070045;-65.037864397536;0.224050050770666;-0.609707988758899;-0.0808691956116951
0.0787001625;226434.95836008;36810.9210966491;-86082.4410446512;32.7478913750885;9.87686293479952;-65.3743595806635;0.225404593315382;-0.613227212883387;-0.0821797196584793
0.0788002163;222084.589467204;37780.2368790799;-85619.9115530588;33.0649244235153;9.9500684319985;-65.7116712358343;0.22676660679622;-0.616754948859002;-0.0835039143556608
0.0789003;214117.180931478;41929.7962563675;-90211.5744296277;33.3842673857072;10.0236821490665;-66.049953854138;0.228135603992159;-0.62028845391651;-0.0848406687973624
0.0790004581;201384.202207126;48566.5093472108;-97085.8338874882;33.7059829236669;10.0977773028334;-66.3893983117029;0.229512677623505;-0.623827429192178;-0.0861893972056437
0.0791006088;188453.048843511;55245.8384919907;-103895.863733392;34.0296941886243;10.1723542358336;-66.7297913503829;0.230898242356067;-0.627368659796299;-0.0875481829859778
0.0792000592;180708.835174972;59922.3389487659;-110689.924118716;34.3530254001686;10.2469529502073;-67.0688352332018;0.232287485670116;-0.630895727409592;-0.0889100337043833
0.0793002173;179591.729696437;61150.6604316323;-116274.408544084;34.6804803575848;10.3226729483192;-67.4113953555863;0.233685800113851;-0.634418968627454;-0.0902789835674291
0.0794003829;184143.220898951;59008.1895711197;-118152.574981948;35.0097758564546;10.3990036724049;-67.7551383885725;0.235098166693911;-0.637949311466106;-0.0916601235274971
0.0795005336;189834.977406442;55305.245174069;-116840.213575568;35.3408723528371;10.4759110356341;-68.1000074651522;0.236519139691775;-0.641473149036366;-0.0930491968969064
0.0796006769;193417.059965903;52599.7501414673;-113822.500089027;35.6738429592628;10.5533698768715;-68.4460185809252;0.237948099060874;-0.644989824711657;-0.0944466002079985
0.0797001272;193915.040016159;52318.8104032192;-111075.904119992;36.0064213236749;10.6308207811471;-68.7907656612539;0.239379856241935;-0.648487341567874;-0.0958476436014238
0.0798002705;194897.138382215;53816.1966936444;-108214.68967158;36.3432564011;10.7093387138111;-69.1390247997485;0.240819492991724;-0.651977980910054;-0.0972570988019204
0.0799003765;199254.606782419;55832.7031905618;-104413.60260655;36.6819279434936;10.7883681042989;-69.4882365157695;0.242272005367943;-0.655473339374488;-0.0986794261641886
0.0800004527;206787.733500749;57918.5231274931;-101882.154088676;37.0225024976153;10.8679334025106;-69.8383933422513;0.243732535496161;-0.658960967897242;-0.100109593501628
0.0801004991;215349.911352744;59689.5318857462;-102307.446068196;37.3650483122255;10.9480540281824;-70.1894732211512;0.245201477868409;-0.662441233126088;-0.10154803585657
0.0802005306;220446.405961;61809.6404287058;-106345.278165259;37.7096894548405;11.0287609099619;-70.5415336456348;0.246679174987634;-0.665914539414116;-0.102995247897721
0.0803005397;222987.557982096;63828.3358503923;-111915.727582597;38.0564521419891;11.1100677424626;-70.8945828288526;0.248165782139559;-0.669380723618303;-0.104451378240602
0.0804005265;222970.213018457;65274.2870116193;-117299.162686496;38.405360647654;11.1919931986035;-71.2486718053562;0.24966125764699;-0.672838721582376;-0.105916220142816
0.0805005133;222148.44867808;66474.3192665233;-120761.263155053;38.7564962563291;11.2745706106668;-71.6039286617687;0.251165761458967;-0.676287599428928;-0.107389482136056
0.0806004778;224248.85163643;68152.3969694105;-122587.997516113;39.1097810072366;11.3577951445339;-71.9603090879808;0.252679340363152;-0.679726146617224;-0.108870479483171
0.0807004273;231250.165807749;69445.7686859108;-121837.435023842;39.4652653780081;11.4416871157576;-72.3178543347678;0.254201990630096;-0.683153409748772;-0.110358617497535
0.0808003768;242732.208641714;70386.9958495093;-119794.835111146;39.8230711059114;11.5262719639706;-72.6766134988257;0.255734047571717;-0.68656962570791;-0.111854075952076
0.0809006914;254453.769314211;70919.0778746069;-118910.902783507;40.1846227240712;11.611871783524;-73.0378893545748;0.257278696762979;-0.689981592351068;-0.113360227998012
0.0810002834;264907.218411257;70300.417324357;-118072.340319116;40.5460995807935;11.6975581030564;-73.397746650935;0.258830532815872;-0.693377666332765;-0.114872252315748
0.0811006874;274167.213851901;69067.2455910831;-119227.812612718;40.9131805807486;11.784647314754;-73.7617284374827;0.260393178346369;-0.696765689499643;-0.116394214900376
0.0812004134;281366.067928147;67946.1634083488;-123010.60201069;41.2805134418348;11.8718379647314;-74.1244486542569;0.26196685562495;-0.700146198019305;-0.117926860617505
0.0813001171;287378.819137827;67819.149827329;-127933.786285551;41.6505585353378;11.9596871055069;-74.4883135581609;0.263544842317068;-0.703504492372832;-0.119463932994669
0.0814005509;294165.47513638;68845.2325148447;-133130.28819393;42.0262036577858;12.0488640461847;-74.8561294850365;0.265138162990413;-0.70686358317991;-0.121016172832092
0.0815002471;301963.1511759;71258.4462311139;-138298.249136736;42.4020270011663;12.138076293693;-75.2225720744903;0.266741005433009;-0.710211006376807;-0.122577675679719
0.0816006586;309403.595048571;74489.9423529639;-142785.725106701;42.7835797303844;12.228646628932;-75.5930316139669;0.268353327827588;-0.71354622580754;-0.12414799631418
0.0817003399;315755.698214163;77042.3389463825;-145875.040970589;43.165440546769;12.3192994540764;-75.9622175560066;0.269975211816623;-0.716869475759815;-0.125726666563133
0.0818006694;323535.967876446;77807.8686283443;-147783.450166761;43.5529563281798;12.4113103180571;-76.3352649268968;0.271606232014959;-0.720179830557428;-0.127312641302307
0.0819002688;332437.082561952;76130.8037774364;-148620.461335164;43.9408760401735;12.5034202315649;-76.7070663230425;0.273246248410078;-0.723478045575155;-0.128905407454471
0.0820005909;343350.81759756;73349.4933731111;-147901.10218932;44.3349495188622;12.5969591524617;-77.0830520409337;0.274895717297489;-0.726766403037888;-0.130505593581798
0.0821001977;354999.161628732;70908.6532774339;-145706.758778769;44.7296336597065;12.6905623827932;-77.457825993936;0.276554294054246;-0.730046438882879;-0.13211372820198
0.0822005495;366771.791245094;70041.2128291767;-143917.735298015;45.1308320783512;12.7855810593767;-77.836865904935;0.278221796144284;-0.733319371781062;-0.133730739354226
0.0823001713;376632.756718354;70671.2405014088;-144648.16070439;45.5327604229353;12.8806099335217;-78.2145883534612;0.279897740823768;-0.736585289265281;-0.13535703350687
0.0824004337;382129.722290681;72716.8621620525;-148253.136446182;45.9410365101705;12.9769615979427;-78.5961963513339;0.281581170727646;-0.739841997131343;-0.136992054485796
0.0825000107;384394.709840044;74960.8676788459;-151701.527685395;46.3503155687781;13.0733785645164;-78.9766702783609;0.283272445947953;-0.743089372190848;-0.138635872801372
0.0826005265;383778.851594184;76454.2367242988;-153584.309546883;46.767311605008;13.1714565203836;-79.3622529423031;0.284974443434835;-0.746331123936954;-0.140290575961788
0.0827003792;383050.283407422;77027.6792329297;-153071.564976252;47.1853956551353;13.269649963667;-79.746822331963;0.286687696473082;-0.749566727487138;-0.141955860848591
0.0828000531;383958.537571712;77297.5535889342;-151667.287170141;47.6065441112267;13.3684327691644;-80.132222997772;0.288402915512745;-0.752777437240251;-0.143622035628805
0.0829006732;387674.599662935;78277.1577024484;-152558.606745327;48.0355667136035;13.4689340304389;-80.522816353408;0.290134067593286;-0.755988569900129;-0.145302322252084
0.0830005631;392214.511273411;79648.930771686;-155718.198044364;48.4653602390814;13.569490818143;-80.9121086076219;0.291876289916401;-0.759191028626117;-0.14699200237771
0.0831004605;396469.870477762;81590.8538579596;-159391.752268799;48.8990992796016;13.6708514045398;-81.3029853037479;0.293621276325502;-0.762369825718795;-0.148683129632235
0.0832003728;400137.919941933;82282.2922344833;-159809.334571147;49.3368590020595;13.773038406498;-81.6955031804009;0.295375339558876;-0.765537040336749;-0.150381821511157
0.0833002627;403860.502297011;81085.1846362859;-157064.775597868;49.7785137349214;13.876018891233;-82.0895199227545;0.297138104701316;-0.768692422143065;-0.152087572198728
0.0834001601;406501.512164932;78998.4219978167;-153063.917994412;50.2242291014742;13.9798140466733;-82.4851304817177;0.298909464325337;-0.771836140501449;-0.153800012793358
0.08350005;408419.754303212;76886.8452925452;-151862.255334854;50.6739654227605;14.0843896231981;-82.8822456506549;0.300689576613719;-0.774968762576556;-0.155518869348874
0.0836006403;409783.025362964;75830.301802912;-154941.695674778;51.1309719696979;14.1904763500303;-83.2836873429666;0.302484659192405;-0.778101261485259;-0.157249643261422
0.0837005228;409412.310929977;76260.0012087472;-161235.273294359;51.5888611489461;14.2965795295426;-83.683863522315;0.304288211270205;-0.781222498509637;-0.158985754329475
0.0838004127;408390.044136921;77312.1774696698;-166932.283412748;52.0508675879868;14.4034530162795;-84.0856766072589;0.306093561603598;-0.784320893985512;-0.160720761309492
0.0839002803;407343.452849162;78536.5857363752;-169832.178501717;52.5168443741361;14.5110742348073;-84.4890581029437;0.307906279864455;-0.787406007667555;-0.162460299363144
0.0840001628;406253.86863835;80511.1939653174;-169024.026350351;52.9869541397222;14.6194968445974;-84.8941847415843;0.309725926111696;-0.790476916043151;-0.164204237359343
0.0841000527;404131.824337312;82344.8318576281;-164506.551415188;53.4611496064363;14.7287304461165;-85.3010185997489;0.311552620938231;-0.793533419667792;-0.165952640870745
0.0842006728;399975.794100798;82239.073028635;-156041.7277659;53.9428830254665;14.8395883427526;-85.7124758464711;0.313393208575536;-0.796586243482059;-0.167711414696837
0.0843005702;395988.460530954;80813.6742074229;-144330.863817331;54.4251629015675;14.9504703890933;-86.1225327213876;0.315241443081901;-0.799624803122816;-0.169473536961687
0.0844004676;393169.741571858;78829.6914133291;-130852.216246377;54.9113974563038;15.0621575211342;-86.5340255343973;0.317091185654497;-0.802638982887935;-0.171232091474426
0.0845003575;389674.798022304;76318.102835589;-119224.202341997;55.4015170115416;15.1746215438656;-86.9467977640741;0.318949632058385;-0.805640653275557;-0.172993136063756
0.0846002698;384764.723706335;75845.5312006066;-111665.423288354;55.8956324210169;15.2878776310995;-87.3608627237213;0.320817479400671;-0.808630952467373;-0.174756748364883
0.0847001597;377184.039868595;77653.951551759;-106798.580287099;56.3934700022477;15.401870887862;-87.7759558923028;0.32269501263988;-0.811610065281806;-0.176522607332499
0.0848000571;368262.108553669;79606.2260994996;-101892.074224471;56.8951055780436;15.5166479805622;-88.1921458827321;0.324582635087196;-0.814577614363629;-0.17829020601499
0.0849006623;360063.233841751;80231.7233787465;-96009.5556456476;57.4040112665793;15.6330378700781;-88.6123097976951;0.326487969617469;-0.81754377959461;-0.180065477888438
0.0850006789;353978.770297501;80321.9766170625;-87841.7931444774;57.9135573901722;15.749550407289;-89.0309731168616;0.328405989130382;-0.820499290629715;-0.181842617730368
0.0851000398;350627.517247243;79507.7093358183;-76036.5219751831;58.4232760371738;15.8660924669769;-89.4477529587558;0.330324325155119;-0.823424250346587;-0.183609242651546
0.0852006301;347292.263154011;77604.0578186942;-62708.5781524684;58.9428275208978;15.9848733048716;-89.8704500997454;0.3322613385729;-0.826345897935535;-0.185381526860986
0.0853005126;342676.160309745;76222.1845518164;-51413.7987177745;59.4621971060744;16.103596641868;-90.2908060838021;0.33421693534668;-0.829264282188948;-0.187159266392597
0.0854003802;336826.29418437;76578.3454002672;-43733.9903055352;59.9849040881195;16.2230668639071;-90.7116211945544;0.336178939159354;-0.832162037627363;-0.188931494077601
0.0855002478;332882.337489143;78280.1889102169;-37274.5357474753;60.5109751720155;16.3433041982522;-91.1328755307115;0.338153938499551;-0.835050245101706;-0.190704301636699
0.0856001079;331054.040347736;78716.7892073309;-31103.3317147636;61.0403316638692;16.4643099907147;-91.5544706678322;0.340141727080918;-0.837929850678065;-0.192477616784689
